Order_ID,Delivery_Date,Delivery_Status,Shipping_Cost
ORD04895,,N/A,79.92
ORD04896,,N/A,100.4
ORD04897,2024-07-23,Delivered,64.39
ORD04898,2025-05-21,Delivered,46.94
ORD04899,2025-04-11,Delivered,61.2
ORD04900,2024-09-09,Delivered,53.88
ORD04901,2025-05-29,Delivered,118.96
ORD04902,2024-08-19,Delivered,94.86
ORD04903,2024-07-26,Delivered,132.26
ORD04904,2025-04-04,Delivered,84.5
ORD04905,2025-06-04,Delivered,135.4
ORD04906,2025-04-29,Delivered,68.88
ORD04907,2024-06-27,Delivered,166.34
ORD04908,,N/A,109.51
ORD04909,,N/A,44.88
ORD04910,2025-04-19,Delivered,180.66
ORD04911,,N/A,111.89
ORD04912,2025-01-02,Delivered,96.86
ORD04913,,N/A,105.35
ORD04914,2025-04-17,Delivered,103.92
ORD04915,2025-04-07,Delivered,66.7
ORD04916,,N/A,73.79
ORD04917,,N/A,172.88
ORD04918,2025-02-04,Delivered,69.79
ORD04919,2024-07-21,Delivered,195.94
ORD04920,,N/A,150.73
ORD04921,2025-04-05,Delivered,88.33
ORD04922,2025-03-05,Delivered,123.26
ORD04923,2025-06-06,Delivered,114.4
ORD04924,,N/A,195.26
ORD04925,,N/A,166.95
ORD04926,2024-12-16,Delivered,185.95
ORD04927,2024-12-12,Delivered,72.38
ORD04928,2024-10-29,Delivered,110.37
ORD04929,,N/A,115.75
ORD04930,2025-02-20,Delivered,109.95
ORD04931,2025-06-02,Delivered,68.22
ORD04932,2024-12-07,Delivered,89.99
ORD04933,,N/A,192.59
ORD04934,,N/A,63.65
ORD04935,,N/A,45.62
ORD04936,2024-08-18,Delivered,143.18
ORD04937,,N/A,163.4
ORD04938,2025-05-10,Delivered,124.26
ORD04939,2024-11-16,Delivered,102.54
ORD04940,2024-11-05,Delivered,143.39
ORD04941,,N/A,168.9
ORD04942,2024-09-20,Delivered,36.57
ORD04943,2025-02-09,Delivered,45.78
ORD04944,2025-01-24,Delivered,52.7
ORD04945,,N/A,155.34
ORD04946,2025-01-05,Delivered,138.05
ORD04947,,N/A,197.79
ORD04948,2025-01-31,Delivered,83.71
ORD04949,2025-03-30,Delivered,88.99
ORD04950,2024-12-11,Delivered,25.77
ORD04951,2025-04-05,Delivered,171.24
ORD04952,2024-08-24,Delivered,140.46
ORD04953,,N/A,49.73
ORD04954,2025-03-03,Delivered,107.94
ORD04955,2025-03-08,Delivered,157.95
ORD04956,2025-02-08,Delivered,109.67
ORD04957,,N/A,86.92
ORD04958,2024-12-25,Delivered,155.16
ORD04959,2025-02-19,Delivered,51.66
ORD04960,2024-12-12,Delivered,24.79
ORD04961,2024-12-14,Delivered,71.65
ORD04962,2025-05-13,Delivered,111.71
ORD04963,,N/A,71.65
ORD04964,2024-11-02,Delivered,96.71
ORD04965,2025-05-29,Delivered,178.52
ORD04966,,N/A,75.72
ORD04967,,N/A,68.99
ORD04968,,N/A,134.45
ORD04969,2024-06-15,Delivered,159.76
ORD04970,,N/A,167.07
ORD04971,,N/A,198.06
ORD04972,,N/A,45.26
ORD04973,,N/A,197.19
ORD04974,2024-07-23,Delivered,187.7
ORD04975,,N/A,165.45
ORD04976,2024-11-03,Delivered,63.69
ORD04977,2024-08-25,Delivered,192.54
ORD04978,,N/A,106.6
ORD04979,2025-04-17,Delivered,154.46
ORD04980,2024-07-11,Delivered,81.71
ORD04981,,N/A,51.32
ORD04982,2024-10-23,Delivered,179.38
ORD04983,2024-11-02,Delivered,157.17
ORD04984,2025-04-26,Delivered,118.19
ORD04985,2025-04-24,Delivered,68.86
ORD04986,2024-06-13,Delivered,184.08
ORD04987,2025-05-23,Delivered,46.87
ORD04988,2024-12-18,Delivered,189.57
ORD04989,2024-09-10,Delivered,130.42
ORD04990,2025-04-30,Delivered,152.38
ORD04991,2025-02-15,Delivered,144.08
ORD04992,2025-06-10,Delivered,105.89
ORD04993,,N/A,41.51
ORD04994,2025-05-23,Delivered,42.97
ORD04995,2025-03-24,Delivered,104.13
ORD04996,2024-12-30,Delivered,101.1
ORD04997,2024-08-23,Delivered,102.31
ORD04998,2025-01-29,Delivered,171.5
ORD04999,2024-09-10,Delivered,65.66
ORD05000,2025-04-10,Delivered,74.08
